sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt
2,1769098514272,1052,3287,17535,-6605896,1777617,681725,0,0,0,210,432,149,329,383,316,275,332,225,188,246,176,0
2,1769098514288,1378,2785,19679,-6743952,1819156,926071,0,0,0,212,428,149,331,378,317,280,334,231,186,246,169,0
2,1769098514304,2096,2412,22072,-6878342,1861917,1186300,0,0,0,213,426,148,331,372,318,285,337,236,188,249,169,0
2,1769098514320,3441,1856,25345,-7067710,1931555,1499063,0,0,0,213,425,149,332,370,319,289,343,232,189,249,171,0
2,1769098514336,5135,105,29442,-7261965,2039068,1877799,0,0,0,215,425,151,333,370,324,293,342,231,189,247,172,0
2,1769098514352,6575,-5010,32462,-7337713,2227214,2320066,0,0,0,218,423,153,336,369,329,300,339,235,191,248,175,0
2,1769098514368,4809,-15606,33232,-6945537,2459343,2442239,0,0,0,218,422,152,341,369,334,308,338,239,197,247,177,0
2,1769098514384,2412,-26317,31428,-6219829,2163684,2112371,0,0,0,218,423,149,345,371,335,316,336,241,201,247,177,0
2,1769098514400,1445,-36927,24579,-4878369,1463633,1122770,0,0,0,223,425,153,341,364,330,320,335,237,206,247,177,0
2,1769098514416,-1387,-42029,17185,-2988352,1246165,-492357,0,0,0,228,427,160,341,364,332,314,336,240,199,245,175,0
2,1769098514432,-6767,-44067,14189,-1306029,1017701,-1927890,0,0,0,224,422,156,345,368,335,320,344,240,200,249,174,0
2,1769098514448,-9882,-43364,14711,34208,271224,-2410474,0,0,0,212,390,152,339,349,334,359,448,232,226,311,169,0
2,1769098514464,-11284,-33835,19822,1736079,-1050688,-2089159,0,0,0,218,329,148,323,300,330,420,476,247,258,392,177,0
2,1769098514480,-7992,-7255,23909,3733608,-3811799,-703716,0,0,0,224,332,151,325,302,336,464,480,258,244,410,178,0
2,1769098514496,-574,8499,17946,5508782,-4769635,973719,0,0,0,230,335,153,335,291,347,488,510,261,299,447,177,0
2,1769098514512,-2306,3149,19325,6112317,-2301740,1552819,0,0,0,239,350,163,343,296,353,512,548,259,375,494,178,0
2,1769098514528,-4331,-2459,22866,4763527,-430049,447153,0,0,0,253,378,173,359,315,372,546,563,276,360,489,202,0
2,1769098514544,-229,-1177,18635,3037221,-194255,-339641,0,0,0,264,404,185,380,332,388,575,577,284,349,478,229,0
2,1769098514560,3005,1478,11414,1727526,-538783,-98960,0,0,0,273,434,208,388,351,394,594,597,303,370,482,253,0
2,1769098514576,1536,564,10490,897971,-472809,195476,0,0,0,287,457,233,390,375,400,603,618,328,408,505,280,0
2,1769098514592,402,-23,10993,333532,-321315,172263,0,0,0,298,461,246,384,402,400,599,632,321,500,573,306,0
2,1769098514608,488,540,10667,129503,-207694,34208,0,0,0,302,462,258,371,409,400,591,623,305,596,646,320,0
2,1769098514624,885,1124,10083,86742,-128281,-20769,0,0,0,315,471,275,410,377,422,592,620,302,597,644,323,0
2,1769098514640,971,1148,9978,98960,-89186,-2443,0,0,0,327,480,297,409,377,426,598,616,298,602,640,331,0
2,1769098514656,842,1048,10136,112399,-59864,-4886,0,0,0,338,488,273,412,383,416,600,608,298,608,638,329,0
2,1769098514672,775,1043,10174,152716,-18325,-20769,0,0,0,331,496,269,406,386,412,592,592,298,581,626,340,0
2,1769098514688,813,1072,10098,212581,25656,-28099,0,0,0,337,499,270,417,401,423,594,582,302,511,560,340,0
