surface,source_user,hardness,evenness
soft,Catherine,56.23251056935285,7.506176427844791
soft,Catherine,8.269946480358563,18.99433221915419
soft,Catherine,8.069428810412404,29.639587269292257
soft,Catherine,21.249769960337815,13.45734631594245
soft,Catherine,30.74089852387801,17.875308821392238
soft,Catherine,43.244049588940015,6.256358087487284
soft,Catherine,33.01180059930571,7.20825461415492
soft,Catherine,69.01241788675763,1.8819938962360123
soft,Catherine,39.40117486649371,11.698880976602238
soft,Catherine,62.61378204348662,11.97500363319285
soft,Catherine,28.35674297990724,22.729254468827207
soft,Catherine,52.504800994955744,2.528702223514024
soft,Catherine,39.39070138154099,17.562854236302865
soft,Catherine,36.67475965524134,77.62679843046068
soft,Catherine,34.26899965305063,25.95552971951751
soft,Catherine,39.81078140347148,3.8584508065688126
soft,Catherine,44.59148126038877,8.276413312018601
soft,Catherine,67.19249358409442,3.9747129777648595
soft,Catherine,25.75474083996252,9.591629123673885
soft,Catherine,41.142888800799625,15.6735939543671
soft,Catherine,25.70052085297355,0.13079494259555297
soft,Catherine,34.20319069068619,0.6612410986775178
soft,Catherine,34.57365756042462,0.14532771399505887
soft,Catherine,59.99990977336678,0.24705711379160006
soft,Catherine,8.480970414354747,13.544542944339485
soft,Catherine,19.269055971969433,0.7048394128760355
soft,Catherine,22.69421900020812,1.3806132829530593
soft,Catherine,26.80208450715536,68.26042726347914
soft,Catherine,41.10961071738267,26.318849004505157
soft,Catherine,14.097464087727799,1.402412440052318
soft,Catherine,13.875695582441544,0.39965121348641186
soft,Catherine,71.42080705042189,3.2262752506903065
soft,Catherine,14.597117329402543,6.9539311146635665
soft,Catherine,14.526383020648437,4.526958290946084
soft,Catherine,19.24708651045107,2.2961778811219298
soft,Catherine,13.469198072394772,4.34529864845226
soft,Catherine,8.340609929459546,13.944194157825898
soft,Catherine,9.007516276249653,9.722424066269438
soft,Catherine,56.68663567145899,22.801918325824737
soft,Catherine,8.534511950390126,2.753960180206365
soft,Catherine,11.49753215719976,1.664002325243424
soft,Catherine,56.60645021293376,1.7148670251416944
soft,Catherine,32.70775211125505,47.39136753378869
soft,Catherine,20.961078915076843,2.405173666618224
soft,Catherine,11.97560417040086,2.070919924429589
soft,Catherine,8.265117267562507,19.56111030373492
soft,Catherine,5.211276286707158,10.180206365353873
soft,Catherine,56.361658667975824,4.054643220462142
soft,Catherine,34.86613387311597,6.329021944484814
soft,Catherine,40.95995208597174,70.59293707309983
soft,Catherine,12.076230191317464,17.846243278593228
soft,Catherine,24.477151036535787,14.46737392820811
