sole_id,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,pressure_01,pressure_02,pressure_03,pressure_04,pressure_05,pressure_06,pressure_07,pressure_08,pressure_09,pressure_10,pressure_11,pressure_12,corrupt,transition,asphalt,concrete
2,1778969534416,674,-899,10591,1186300,14660,-75747,0,0,0,638,510,327,488,456,492,488,196,374,418,382,561,0,,,
1,1778969534432,-5881,-17803,6025,2802649,-1635897,-241902,0,0,0,418,359,378,292,253,349,482,280,363,319,333,424,0,,,
2,1778969534432,794,-1086,10787,1317025,135612,-40317,0,0,0,633,505,305,463,450,458,473,205,384,417,380,570,0,,,
1,1778969534448,-3914,-17506,5350,4101349,-1826487,-1253495,0,0,0,432,366,369,294,256,347,483,256,371,329,335,449,0,,,
2,1778969534448,1134,-1105,10868,1496619,230907,-39095,0,0,0,618,506,302,437,446,440,460,205,381,397,356,560,0,,,
1,1778969534464,-1641,-18832,3575,4719544,-1335351,-2185675,0,0,0,473,375,351,320,253,395,538,305,441,368,300,506,0,,,
2,1778969534464,1541,-1268,10878,1666440,312763,-70860,0,0,0,610,488,278,446,441,446,436,196,358,395,343,553,0,,,
1,1778969534480,3086,-23594,6068,5051855,-180816,-1916895,0,0,0,543,404,367,407,313,474,595,278,522,393,316,522,0,,,
2,1778969534480,1622,-1459,11648,1805717,334754,-116064,0,0,0,593,459,246,425,426,430,412,222,369,384,336,517,0,,,
1,1778969534496,5044,-24024,7183,3130073,2610838,-827111,0,0,0,602,467,382,488,422,495,631,300,518,438,305,595,0,,,
2,1778969534496,1923,-1670,13003,2046398,174707,-150272,0,0,0,555,433,221,408,389,398,381,219,351,370,341,455,0,,,
1,1778969534512,-5278,-12012,9629,-1485624,4296826,106290,0,0,0,659,552,448,505,477,494,649,298,481,464,328,620,0,,,
2,1778969534512,2072,-1665,13845,2356718,-28099,-211359,0,0,0,543,412,217,381,355,376,371,206,341,373,331,420,0,,,
1,1778969534528,-6197,2177,20535,-3247359,4191757,862541,0,0,0,678,564,481,529,496,492,638,295,482,492,336,631,0,,,
2,1778969534528,1780,-1703,14376,2629163,-226020,-262672,0,0,0,525,394,231,390,350,379,362,213,326,373,323,398,0,,,
1,1778969534544,1344,4082,23886,-1737300,3051882,1214400,0,0,0,690,589,494,524,527,504,627,307,511,500,343,633,0,,,
2,1778969534544,1923,-1871,12629,2697580,-359188,-267558,0,0,0,493,407,245,365,300,354,367,205,364,378,362,373,0,,,
1,1778969534560,6034,-856,15017,-131946,1733635,770911,0,0,0,703,594,492,528,544,502,612,310,505,513,348,634,0,,,
2,1778969534560,2038,-2459,9585,2599842,-394618,-288328,0,0,0,460,377,247,337,292,359,356,226,314,354,362,364,0,,,
1,1778969534576,5005,-2412,9595,339641,629191,139277,0,0,0,700,594,476,533,548,507,605,317,481,519,352,636,0,,,
2,1778969534576,1933,-3780,6671,2339613,-302989,-361632,0,0,0,444,352,251,321,271,340,342,201,303,354,365,365,0,,,
1,1778969534592,909,-914,10246,289550,-191811,-291993,0,0,0,696,597,451,546,548,526,608,330,477,508,364,633,0,,,
2,1778969534592,981,-4455,5455,2062281,-230907,-423940,0,0,0,457,349,247,331,273,332,350,202,318,365,365,351,0,,,
1,1778969534608,-392,-703,11241,524122,-530231,-273667,0,0,0,694,597,433,539,543,537,607,335,483,484,369,636,0,,,
2,1778969534608,-119,-4245,5958,1882686,-323758,-360410,0,0,0,437,343,244,321,268,328,358,211,290,346,389,335,0,,,
1,1778969534624,-641,-1172,10744,726929,-701273,-223576,0,0,0,691,595,426,518,530,531,600,328,475,466,363,645,0,,,
2,1778969534624,-306,-4345,6853,1715309,-425162,-184481,0,0,0,411,338,258,304,264,329,334,201,295,322,346,328,0,,,
1,1778969534640,-1234,-1464,10026,773355,-698829,-179594,0,0,0,695,590,413,527,521,518,594,318,471,463,357,644,0,,,
2,1778969534640,268,-4699,7264,1539380,-481361,-41538,0,0,0,397,328,245,309,262,310,330,189,273,304,302,297,0,,,
1,1778969534656,-1751,-1445,9705,701273,-497244,-101403,0,0,0,689,583,389,546,526,514,593,312,477,465,339,642,0,,,
2,1778969534656,1387,-5154,7264,1361007,-458148,0,0,0,0,388,315,258,301,247,294,339,187,247,312,285,272,0,,,
1,1778969534672,-1809,-1478,9413,598647,-227241,-10995,0,0,0,698,590,419,547,524,521,580,313,466,451,339,633,0,,,
2,1778969534672,1919,-5585,7322,1178969,-321315,-84299,0,0,0,375,317,280,277,231,285,308,194,242,306,303,262,0,,,
1,1778969534688,-1368,-1579,9131,474031,-4886,52534,0,0,0,689,579,388,544,521,522,576,306,446,453,344,640,0,,,
2,1778969534688,1761,-5819,7518,917519,-163711,-168598,0,0,0,379,310,284,268,224,280,313,199,243,286,319,262,0,,,
1,1778969534704,-349,-1569,9011,322536,73303,43982,0,0,0,700,586,405,550,519,524,528,383,458,453,333,647,0,,,
2,1778969534704,1531,-4819,7173,438601,-9773,-212581,0,0,0,393,293,282,278,220,284,355,196,244,283,311,260,0,,,
1,1778969534720,335,-1507,9078,180816,46425,-46425,0,0,0,698,585,392,540,520,520,591,283,446,461,337,644,0,,,
2,1778969534720,2024,-3077,7154,-200363,228463,-277332,0,0,0,391,291,284,285,219,286,361,195,242,286,305,253,0,,,
1,1778969534736,157,-1526,9188,80634,-39095,-158824,0,0,0,704,589,396,533,518,512,599,292,463,460,337,644,0,,,
2,1778969534736,1794,-2948,7312,-841772,587652,-461814,0,0,0,377,295,287,278,224,284,355,192,242,285,313,259,0,,,
1,1778969534752,-488,-1531,9361,2443,-125838,-228463,0,0,0,703,589,420,539,527,511,599,294,457,449,329,646,0,,,
2,1778969534752,483,-4302,7542,-996932,827111,-742812,0,0,0,370,295,279,283,233,288,356,184,242,292,320,254,0,,,
1,1778969534768,-1124,-1526,9724,-50090,-135612,-212581,0,0,0,695,589,417,537,540,509,606,298,459,455,335,649,0,,,
2,1778969534768,-607,-4398,8121,-982271,818559,-856433,0,0,0,381,304,286,283,221,287,356,191,245,296,316,252,0,,,
1,1778969534784,-1311,-1541,9940,-75747,-81855,-153938,0,0,0,695,589,420,541,539,516,607,299,469,452,332,647,0,,,
2,1778969534784,-1335,-4106,8135,-1105666,472809,-849102,0,0,0,370,306,286,279,227,287,370,194,244,303,311,256,0,,,
1,1778969534800,-1057,-1545,9863,-97738,-17104,-97738,0,0,0,694,587,428,544,535,512,608,297,467,533,326,630,0,,,
2,1778969534800,-1531,-4345,7260,-1070235,97738,-1031140,0,0,0,374,302,285,284,226,288,376,192,245,308,304,254,0,,,
1,1778969534816,-818,-1517,9868,-131946,20769,-73303,0,0,0,697,592,432,548,537,512,610,296,460,528,328,631,0,,,
2,1778969534816,-1876,-3914,7020,-860098,-73303,-1225395,0,0,0,366,305,290,274,223,288,365,192,245,301,309,259,0,,,
1,1778969534832,-918,-1497,9887,-168598,56199,-68416,0,0,0,703,603,426,543,539,517,612,299,464,463,330,648,0,,,
2,1778969534832,-1890,-2837,7226,-692721,-141720,-1137431,0,0,0,378,303,288,279,222,287,364,193,240,305,310,257,0,,,
1,1778969534848,-976,-1497,9743,-205250,108734,-36651,0,0,0,704,605,429,535,536,515,615,298,466,466,332,658,0,,,
2,1778969534848,-1478,-2153,7255,-692721,-131946,-852767,0,0,0,386,303,293,288,227,288,381,197,246,311,308,252,0,,,
1,1778969534864,-641,-1392,9796,-226020,136833,-17104,0,0,0,703,602,436,541,539,519,616,295,460,468,336,657,0,,,
2,1778969534864,-1249,-2368,7126,-799011,-34208,-491135,0,0,0,377,305,298,286,228,295,380,197,247,318,309,255,0,,,
1,1778969534880,-378,-1301,9997,-222354,130725,-36651,0,0,0,704,604,438,548,545,532,610,301,459,466,335,645,0,,,
2,1778969534880,-1636,-3455,7193,-806342,28099,-188146,0,0,0,404,295,295,295,220,292,383,200,252,323,306,264,0,,,
1,1778969534896,-378,-1316,10102,-206472,89186,-62308,0,0,0,713,610,456,546,540,523,602,303,457,467,333,642,0,,,
2,1778969534896,-1923,-4307,7547,-758694,18325,23212,0,0,0,402,300,307,297,220,299,381,199,252,322,304,255,0,,,
1,1778969534912,-421,-1296,10169,-189368,40317,-84299,0,0,0,712,606,444,547,542,523,612,307,452,472,326,639,0,,,
2,1778969534912,-2005,-5039,8145,-812450,-52534,186924,0,0,0,401,307,302,293,223,294,382,198,246,322,305,247,0,,,
1,1778969534928,-550,-1258,10117,-173485,9773,-94073,0,0,0,710,605,458,540,534,506,619,292,445,476,329,640,0,,,
2,1778969534928,-2105,-5953,8317,-992045,-180816,152716,0,0,0,403,308,288,294,225,288,383,200,242,326,309,248,0,,,
1,1778969534944,-603,-1196,10045,-164933,-6108,-90408,0,0,0,709,621,459,533,524,508,616,296,458,475,337,656,0,,,
2,1778969534944,-2215,-6695,8193,-1061683,-364075,-13439,0,0,0,407,305,283,298,224,287,386,205,243,327,312,252,0,,,
1,1778969534960,-612,-1139,10045,-164933,-3665,-86742,0,0,0,703,622,471,559,531,515,609,295,455,489,348,658,0,,,
2,1778969534960,-1823,-6771,7848,-952949,-561996,-211359,0,0,0,416,301,286,302,223,286,390,205,243,331,313,250,0,,,
1,1778969534976,-670,-1143,10007,-169820,18325,-80634,0,0,0,711,627,472,537,524,500,602,318,455,487,347,657,0,,,
2,1778969534976,-545,-6389,7102,-680503,-579100,-193033,0,0,0,427,298,289,322,227,285,391,203,242,336,315,248,0,,,
1,1778969534992,-689,-1148,9940,-184481,46425,-69638,0,0,0,709,622,468,520,530,499,593,340,466,565,355,631,0,,,
2,1778969534992,938,-6197,6235,-265115,-349414,42760,0,0,0,415,300,276,333,239,288,380,201,240,319,315,246,0,,,
1,1778969535008,-693,-1148,9801,-216246,74525,-51312,0,0,0,702,617,451,520,531,501,595,365,449,519,343,632,0,,,
2,1778969535008,1809,-6015,5781,252898,51312,492357,0,0,0,384,311,255,308,245,296,359,189,238,298,311,252,0,,,
1,1778969535024,-607,-1095,9652,-274889,98960,-31764,0,0,0,697,616,459,522,523,492,597,342,450,503,351,637,0,,,
2,1778969535024,2727,-5221,5446,861319,442266,1006705,0,0,0,392,337,249,321,247,308,352,164,243,323,292,287,0,,,
1,1778969535040,-449,-1038,9657,-339641,100181,-19547,0,0,0,697,610,491,529,520,486,608,338,446,506,368,637,0,,,
2,1778969535040,3603,-3713,7025,935845,1094670,1210734,0,0,0,437,357,245,354,260,316,337,152,246,353,269,322,0,,,
1,1778969535056,-291,-961,9897,-400727,59864,-19547,0,0,0,699,605,520,520,518,473,616,341,453,506,373,630,0,,,
2,1778969535056,1005,-4402,8834,68416,1164309,1215621,0,0,0,456,380,262,342,280,342,285,180,265,323,294,357,0,,,
1,1778969535072,-272,-842,10270,-399505,1221,-31764,0,0,0,697,603,523,509,511,464,625,340,468,510,364,623,0,,,
2,1778969535072,3225,-4915,7934,-720820,218689,1248608,0,0,0,522,406,233,365,327,362,262,152,271,335,278,381,0,,,
1,1778969535088,-291,-741,10610,-340862,-57421,-41538,0,0,0,686,600,519,498,500,457,631,346,477,511,362,621,0,,,
2,1778969535088,6704,-4379,7231,-1130100,-128281,952949,0,0,0,535,453,231,413,367,412,259,134,297,337,250,404,0,,,
1,1778969535104,-282,-670,10902,-222354,-123394,-45204,0,0,0,669,594,518,485,486,444,625,351,477,505,371,622,0,,,
2,1778969535104,6097,-4067,8959,-1401324,92851,421497,0,0,0,547,501,256,434,439,407,272,158,308,325,264,436,0,,,
1,1778969535120,-368,-626,11146,-47647,-177150,-47647,0,0,0,658,575,481,502,468,444,618,350,471,503,361,621,0,,,
2,1778969535120,4326,-3866,10725,-1745852,97738,12217,0,0,0,590,556,254,436,439,422,288,171,312,339,247,441,0,,,
1,1778969535136,-492,-607,11395,155159,-212581,-43982,0,0,0,638,556,418,489,457,437,603,338,462,482,349,606,0,,,
2,1778969535136,2397,-3278,11734,-2078163,-119729,-232128,0,0,0,587,552,284,464,461,446,324,204,349,341,308,477,0,,,
1,1778969535152,-579,-607,11830,414166,-276111,-26878,0,0,0,606,524,374,461,448,428,586,317,466,453,344,572,0,,,
2,1778969535152,760,-2258,11418,-2160019,-204028,-260228,0,0,0,599,537,277,477,465,475,398,213,349,342,310,539,0,,,
1,1778969535168,-397,-741,12385,722042,-441044,0,0,0,0,580,495,367,419,387,410,568,296,420,413,337,523,0,,,
2,1778969535168,-363,-1560,10988,-2036624,-63529,-169820,0,0,0,621,548,289,513,438,480,453,204,347,373,311,539,0,,,
1,1778969535184,100,-1043,12534,1089783,-763581,-15882,0,0,0,547,449,355,379,323,370,559,340,396,382,290,528,0,,,
2,1778969535184,-445,-1359,10969,-1793500,250454,10995,0,0,0,635,556,313,535,466,513,456,208,403,391,314,538,0,,,
1,1778969535200,148,-1124,12246,1367116,-1000597,-86742,0,0,0,516,410,354,336,290,360,533,276,384,338,246,510,0,,,
2,1778969535200,722,-1450,11351,-1584584,463035,140499,0,0,0,634,553,349,527,471,527,473,246,460,396,333,551,0,,,
1,1778969535216,-220,-1526,11931,1507615,-1199739,-141720,0,0,0,496,374,347,320,254,347,515,254,396,308,246,464,0,,,
2,1778969535216,1785,-1378,11457,-1389107,499687,171042,0,0,0,623,554,386,540,466,561,512,306,466,401,365,574,0,,,
1,1778969535232,229,-3010,11514,1423316,-1441641,-174707,0,0,0,482,359,349,312,239,329,492,241,370,295,237,432,0,,,
2,1778969535232,1780,-1158,11270,-1235169,403171,138055,0,0,0,609,544,396,550,499,607,569,322,463,397,373,594,0,,,
1,1778969535248,1675,-5742,9614,952949,-1616349,-345749,0,0,0,466,355,354,314,242,338,478,246,361,292,238,421,0,,,
2,1778969535248,1631,-1019,11055,-1073901,335975,120951,0,0,0,601,519,383,567,497,621,611,289,469,404,372,589,0,,,
1,1778969535264,-1033,-10744,6676,-28099,-1929112,-634078,0,0,0,456,351,348,309,235,339,480,250,367,302,256,420,0,,,
2,1778969535264,1550,-942,10949,-906524,349414,113620,0,0,0,594,510,377,585,473,621,631,280,472,420,385,566,0,,,
1,1778969535280,-2435,-13768,4647,-990823,-2282192,-643851,0,0,0,452,342,342,296,226,332,478,255,364,301,270,424,0,,,
2,1778969535280,1521,-847,10969,-691499,404392,112399,0,0,0,572,507,360,550,494,618,661,319,483,413,389,544,0,,,
1,1778969535296,1378,-12170,5240,-2108706,-1319468,-620639,0,0,0,451,337,342,284,224,327,473,267,362,297,279,427,0,,,
2,1778969535296,1555,-804,10839,-458148,455705,114842,0,0,0,544,476,321,517,457,590,680,354,503,396,385,526,0,,,
1,1778969535312,3393,-10595,7130,-3033556,223576,-766025,0,0,0,452,338,342,285,232,325,473,273,367,307,285,429,0,,,
2,1778969535312,1579,-804,10528,-254119,514348,118507,0,0,0,523,461,313,518,428,586,711,353,512,389,395,522,0,,,
1,1778969535328,938,-10658,9016,-3516140,1819156,-704938,0,0,0,449,336,336,295,244,327,476,272,368,320,291,436,0,,,
2,1778969535328,1804,-765,10217,-123394,547335,120951,0,0,0,529,438,311,519,424,609,710,350,531,403,410,516,0,,,
1,1778969535344,-3469,-10978,9093,-2976135,2128254,251676,0,0,0,448,335,332,290,245,332,477,277,367,314,293,426,0,,,
2,1778969535344,2033,-703,10059,-35430,507018,112399,0,0,0,539,410,297,506,394,582,708,338,510,414,413,506,0,,,
1,1778969535360,-4886,-9983,8901,-2210110,1560149,1413542,0,0,0,450,329,324,286,242,344,474,277,358,302,286,425,0,,,
2,1778969535360,2144,-703,9983,39095,433714,97738,0,0,0,507,438,295,518,407,603,724,326,533,422,413,509,0,,,
1,1778969535376,-3742,-8743,9145,-1430646,818559,2381152,0,0,0,450,339,340,292,243,345,482,285,374,310,298,438,0,,,
2,1778969535376,2163,-770,9853,96516,375071,83077,0,0,0,500,407,296,516,385,587,716,332,553,417,406,502,0,,,
1,1778969535392,-2593,-7915,9748,-430049,400727,2984687,0,0,0,452,335,339,292,241,341,478,278,368,314,300,422,0,,,
2,1778969535392,2206,-847,9691,122173,328645,69638,0,0,0,501,382,251,516,381,574,702,302,549,418,415,477,0,,,
1,1778969535408,-1689,-6862,10514,349414,184481,3205820,0,0,0,451,331,339,289,233,339,483,286,378,325,314,415,0,,,
2,1778969535408,2244,-871,9557,119729,279776,54977,0,0,0,488,394,255,518,400,574,705,300,570,415,429,488,0,,,
1,1778969535424,90,-5594,11524,786794,263893,2979800,0,0,0,447,325,337,290,232,339,484,306,383,336,322,417,0,,,
2,1778969535424,2287,-894,9423,101403,219911,43982,0,0,0,486,395,260,504,398,568,709,314,566,404,413,473,0,,,
1,1778969535440,1335,-4201,12534,1125213,797790,2152689,0,0,0,450,321,347,294,230,348,485,309,387,331,319,422,0,,,
2,1778969535440,2325,-957,9250,53756,139277,41538,0,0,0,508,383,259,525,391,562,724,306,558,420,412,466,0,,,
1,1778969535456,1028,-2876,13017,1335351,1236391,1056796,0,0,0,452,318,342,296,232,346,484,313,383,333,321,424,0,,,
2,1778969535456,2297,-1019,9107,-28099,59864,46425,0,0,0,516,386,263,519,383,557,730,326,566,418,425,454,0,,,
1,1778969535472,-172,-2258,12543,1521054,1358564,-217468,0,0,0,448,319,341,300,231,345,484,314,385,335,324,424,0,,,
2,1778969535472,2316,-1033,9064,-123394,4886,47647,0,0,0,500,380,262,486,370,552,725,358,561,403,431,447,0,,,
1,1778969535488,-1134,-2191,11768,2061059,1142317,-962723,0,0,0,445,320,340,297,227,342,485,314,385,336,327,422,0,,,
2,1778969535488,2349,-1000,9112,-216246,-31764,40317,0,0,0,498,378,270,470,363,547,733,389,531,383,435,436,0,,,
1,1778969535504,-1478,-1507,11538,2668259,714712,-1401324,0,0,0,445,320,340,294,225,341,487,315,386,335,325,421,0,,,
2,1778969535504,2349,-866,9294,-296880,-89186,26878,0,0,0,509,396,282,454,361,560,749,424,528,388,462,437,0,,,
1,1778969535520,-684,-579,11849,3017674,271224,-1458746,0,0,0,450,311,340,294,215,344,488,315,388,333,324,418,0,,,
2,1778969535520,2297,-717,9557,-331088,-129503,14660,0,0,0,498,400,281,448,359,565,762,437,533,414,478,440,0,,,
1,1778969535536,138,-138,12002,3111747,158824,-1160643,0,0,0,453,299,342,292,200,346,480,309,388,335,326,413,0,,,
2,1778969535536,2220,-641,9758,-315206,-127059,9773,0,0,0,496,395,281,456,361,564,768,440,527,438,480,435,0,,,
1,1778969535552,464,492,12146,3187494,150272,-647517,0,0,0,451,301,345,291,198,351,473,304,388,340,328,418,0,,,
2,1778969535552,2206,-612,9820,-289550,-120951,10995,0,0,0,514,399,299,455,363,577,765,454,527,456,484,432,0,,,
1,1778969535568,425,1670,12414,3045774,155159,-4886,0,0,0,452,305,348,293,198,352,481,309,386,341,330,420,0,,,
2,1778969535568,2239,-593,9758,-265115,-135612,13439,0,0,0,503,392,314,461,356,557,773,453,509,454,482,422,0,,,
1,1778969535584,545,2455,12108,2456899,240680,572991,0,0,0,455,302,343,296,199,352,480,309,380,337,324,415,0,,,
2,1778969535584,2239,-536,9734,-232128,-163711,9773,0,0,0,500,381,311,467,360,543,784,445,516,458,511,432,0,,,
1,1778969535600,402,2388,11213,1952325,422718,1004262,0,0,0,448,307,351,292,197,347,490,303,380,346,326,420,0,,,
2,1778969535600,2220,-469,9767,-195476,-205250,8552,0,0,0,524,367,319,468,354,525,778,494,515,461,534,445,0,,,
1,1778969535616,-43,2172,10323,1690874,570548,1325577,0,0,0,453,310,360,291,198,350,478,309,380,347,331,426,0,,,
2,1778969535616,2311,-411,9834,-164933,-284663,12217,0,0,0,540,354,345,481,369,526,766,476,514,465,541,469,0,,,
1,1778969535632,-339,2158,9849,1568701,610865,1495398,0,0,0,450,295,344,292,201,350,476,307,380,344,329,421,0,,,
2,1778969535632,2517,-387,9844,-136833,-477696,1221,0,0,0,506,395,336,458,376,542,773,470,553,472,554,454,0,,,
1,1778969535648,-416,1947,9523,1477072,619417,1481959,0,0,0,449,310,353,295,202,350,478,312,378,347,333,423,0,,,
2,1778969535648,2435,-430,9767,-123394,-685390,-23212,0,0,0,504,411,368,472,389,526,761,485,514,465,550,426,0,,,
1,1778969535664,-655,1871,9418,1408655,581543,1309695,0,0,0,451,304,347,295,199,346,488,311,377,349,330,427,0,,,
2,1778969535664,1947,-502,9624,-131946,-790459,-40317,0,0,0,540,423,373,472,394,488,755,480,478,486,550,436,0,,,
1,1778969535680,-885,2311,9691,1142317,361632,1015258,0,0,0,447,302,345,299,202,349,491,314,376,352,332,429,0,,,
2,1778969535680,1488,-445,9605,-136833,-756251,-39095,0,0,0,548,425,405,463,377,477,715,495,455,491,546,434,0,,,
1,1778969535696,-732,2297,9763,713490,81855,706160,0,0,0,446,301,347,295,200,348,491,312,373,351,332,429,0,,,
2,1778969535696,1397,-339,9772,-103847,-634078,-23212,0,0,0,591,421,424,455,381,478,695,498,468,487,559,455,0,,,
1,1778969535712,-282,1474,9413,386066,-119729,498466,0,0,0,444,301,350,292,198,349,492,310,374,350,331,426,0,,,
2,1778969535712,1373,-368,9815,-50090,-531452,-13439,0,0,0,592,414,429,441,370,476,677,498,467,485,559,475,0,,,
1,1778969535728,95,914,9231,337197,-189368,478918,0,0,0,444,302,348,293,198,350,491,308,372,349,328,423,0,,,
2,1778969535728,1301,-411,9763,-7330,-422718,-2443,0,0,0,591,413,432,457,371,483,663,488,454,490,565,501,0,,,
1,1778969535744,473,808,9279,272445,-205250,522900,0,0,0,446,303,347,293,199,349,490,308,369,349,327,422,0,,,
2,1778969535744,1258,-411,9700,12217,-301767,8552,0,0,0,616,429,431,441,378,497,659,479,454,500,570,513,0,,,
1,1778969535760,756,942,9361,103847,-163711,645073,0,0,0,446,304,348,295,202,350,488,309,369,350,328,423,0,,,
2,1778969535760,1340,-397,9710,17104,-221133,19547,0,0,0,623,443,415,429,392,488,657,485,433,506,579,485,0,,,
1,1778969535776,722,1182,9265,-122173,-119729,801455,0,0,0,448,307,350,298,203,352,486,308,371,371,325,418,0,,,
2,1778969535776,1430,-402,9710,18325,-189368,23212,0,0,0,621,442,401,439,395,475,661,501,421,510,581,468,0,,,
1,1778969535792,469,1789,9227,-472809,-114842,929736,0,0,0,449,310,352,299,202,353,487,308,374,402,321,411,0,,,
2,1778969535792,1407,-416,9681,13439,-190589,19547,0,0,0,628,450,406,434,391,476,662,518,435,506,576,469,0,,,
1,1778969535808,277,2306,9169,-954171,-173485,880867,0,0,0,437,306,345,298,203,350,492,306,375,356,327,415,0,,,
2,1778969535808,1330,-406,9672,4886,-177150,15882,0,0,0,623,473,420,432,400,479,652,516,429,493,573,459,0,,,
1,1778969535824,186,2249,8982,-1325577,-206472,744033,0,0,0,423,307,342,300,204,350,501,308,375,350,324,406,0,,,
2,1778969535824,1316,-406,9672,-3665,-164933,15882,0,0,0,614,482,436,446,411,480,646,490,409,494,570,472,0,,,
1,1778969535840,-23,1957,8978,-1512502,-250454,576656,0,0,0,426,307,334,294,207,344,493,305,368,364,324,397,0,,,
2,1778969535840,1301,-430,9657,-19547,-164933,17104,0,0,0,610,484,444,425,420,473,639,501,404,485,585,495,0,,,
1,1778969535856,-181,1885,9571,-1662775,-395840,474031,0,0,0,432,317,336,310,223,347,495,295,369,358,326,387,0,,,
2,1778969535856,1249,-454,9614,-57421,-160046,24434,0,0,0,608,485,420,441,433,479,625,503,387,474,605,483,0,,,
1,1778969535872,-143,1507,10256,-1877799,-530231,420275,0,0,0,442,309,333,310,215,347,494,311,370,358,340,384,0,,,
2,1778969535872,1225,-435,9566,-107512,-151494,35430,0,0,0,606,492,439,434,432,465,630,512,384,495,593,466,0,,,
1,1778969535888,-363,894,10882,-2146580,-605978,454483,0,0,0,442,320,330,305,210,341,498,306,375,357,331,391,0,,,
2,1778969535888,1249,-349,9605,-139277,-150272,39095,0,0,0,600,481,424,450,436,465,616,493,394,521,609,477,0,,,
1,1778969535904,-794,315,11198,-2439795,-669508,583987,0,0,0,445,318,330,309,210,341,502,305,376,361,330,386,0,,,
2,1778969535904,1258,-282,9686,-146607,-156381,35430,0,0,0,613,486,430,427,422,480,617,483,396,542,601,469,0,,,
1,1778969535920,-985,-349,11265,-2576629,-579100,728151,0,0,0,455,308,315,312,200,332,508,298,372,383,327,381,0,,,
2,1778969535920,1196,-263,9758,-134390,-153938,30543,0,0,0,606,478,448,423,423,481,631,478,418,555,590,462,0,,,
1,1778969535936,-1622,-588,11409,-2486221,-334754,819781,0,0,0,454,309,311,327,199,332,508,292,372,393,327,380,0,,,
2,1778969535936,1162,-253,9786,-129503,-129503,34208,0,0,0,606,479,433,429,403,467,654,494,382,567,578,453,0,,,
1,1778969535952,-2713,-775,11682,-2392148,-244346,830776,0,0,0,450,308,308,343,204,331,510,286,381,397,331,380,0,,,
2,1778969535952,1196,-244,9825,-129503,-103847,37873,0,0,0,602,473,425,438,399,477,649,506,406,555,600,468,0,,,
1,1778969535968,-3172,-2091,11682,-2241875,-399505,734260,0,0,0,443,305,304,333,204,327,520,292,385,395,333,376,0,,,
2,1778969535968,1249,-239,9844,-130725,-95294,39095,0,0,0,610,474,445,437,407,454,642,517,383,567,632,474,0,,,
1,1778969535984,-3321,-3364,11562,-1923003,-535117,569326,0,0,0,438,306,307,316,202,329,522,298,385,395,333,376,0,,,
2,1778969535984,1263,-210,9853,-131946,-101403,35430,0,0,0,610,476,466,447,406,465,631,527,353,590,628,469,0,,,
1,1778969536000,-3814,-4101,11342,-1491732,-686612,350636,0,0,0,441,310,312,319,204,336,514,288,390,404,337,381,0,,,
2,1778969536000,1234,-162,9844,-130725,-114842,31764,0,0,0,612,478,494,433,405,459,632,515,351,603,616,467,0,,,
1,1778969536016,-4134,-4527,10997,-1065348,-913854,78190,0,0,0,443,311,313,321,210,343,513,287,388,404,337,382,0,,,
2,1778969536016,1191,-138,9834,-124616,-119729,30543,0,0,0,613,480,488,436,407,452,634,512,329,605,625,470,0,,,
1,1778969536032,-3933,-4895,10461,-599869,-1080009,-233350,0,0,0,447,308,314,321,206,347,518,286,387,404,334,384,0,,,
2,1778969536032,1143,-134,9806,-114842,-102625,30543,0,0,0,609,481,482,440,403,452,635,518,317,592,632,461,0,,,
1,1778969536048,-3517,-4608,9944,-120951,-1154535,-472809,0,0,0,453,313,320,320,208,347,512,280,394,401,326,398,0,,,
2,1778969536048,1129,-129,9801,-107512,-76969,30543,0,0,0,605,488,476,431,402,439,621,523,319,573,641,444,0,,,
1,1778969536064,-2957,-4273,9198,463035,-1323134,-625526,0,0,0,453,319,325,320,212,352,507,269,394,386,313,412,0,,,
2,1778969536064,1172,-110,9796,-103847,-63529,30543,0,0,0,598,495,452,424,398,430,607,529,314,565,653,431,0,,,
1,1778969536080,-2000,-4283,8198,1382998,-1562593,-579100,0,0,0,446,312,339,324,212,358,498,272,386,364,318,414,0,,,
2,1778969536080,1191,-90,9763,-103847,-67195,28099,0,0,0,590,492,430,421,397,433,617,540,318,565,651,428,0,,,
1,1778969536096,-1028,-4058,8212,2746450,-1555262,-362853,0,0,0,431,317,338,304,217,345,490,260,373,353,323,404,0,,,
2,1778969536096,1158,-52,9724,-109955,-75747,25656,0,0,0,587,487,414,427,406,436,637,546,322,573,651,434,0,,,
1,1778969536112,-804,-2943,9389,3904650,-1318247,-158824,0,0,0,453,358,315,326,255,348,486,239,380,368,296,428,0,,,
2,1778969536112,1139,-14,9763,-112399,-72082,26878,0,0,0,579,480,422,433,391,445,644,547,319,587,658,423,0,,,
1,1778969536128,469,1474,13405,3699399,-974940,194255,0,0,0,471,403,311,357,285,368,491,238,384,378,280,449,0,,,
2,1778969536128,1239,0,9916,-106290,-70860,25656,0,0,0,569,480,422,410,379,430,627,594,306,594,665,424,0,,,
1,1778969536144,2747,2287,14979,536339,-471587,725707,0,0,0,490,422,305,370,300,375,499,226,377,384,277,471,0,,,
